제품명,브랜드,link,분류,link2,원가,할인가,별점,리뷰수,용량,구성요소,이미지url
[앨리스 소희PICK][비건진정대왕패드] 제이준 잇 비건 편백 시카 카밍 패드 50매 (+20매 증정기획),제이준,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176335&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=3&dispCatNo=1000001000900040001&trackingCd=Result_3#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176335&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=3&dispCatNo=1000001000900040001&trackingCd=Result_3#,"27,000","11,900",4.9,(78건),[본품] 잇 비건 편백 시카 카밍 패드 50 Pads (250 ml / 8.45 fl. oz.) [리필] 잇 비건 편백 시카 카밍 패드 20 Pads (100 ml / 3.38 fl. oz.),"편백수(65 %), 정제수, 부틸렌글라이콜, 프로판다이올, 1,2-헥산다이올, 트레할로오스, 에리스리톨, 글리세린, 글루코노락톤, 베타-글루칸, 소듐하이알루로네이트, 스테아릭애씨드, 세라마이드엔피, 세라마이드엔에스, 세라마이드에이피, 세라마이드에이에스, 세라마이드이오피, 피토스핑고신, 콜레스테롤, 하이드로제네이티드레시틴, 병풀추출물(487 ppm), 아시아티코사이드(900 ppb), 아시아틱애씨드(800 ppb), 마데카식애씨드(800 ppb), 마데카소사이드(100 ppb), 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 하이드로제네이티드포스파티딜콜린, 수크로오스스테아레이트, 하이드록시에틸셀룰로오스, C12-14파레스-12, 티트리잎오일, 로즈마리잎오일, 시트릭애씨드, 에틸헥실글리세린",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017633567ko.jpg?l=ko
[민가든PICK/단독기획] 오어스 비건 민들레진정 수분결 토너패드 60매 (+60매 리필증정 기획),오어스,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186405&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=4&dispCatNo=1000001000900040001&trackingCd=Result_4#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186405&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=4&dispCatNo=1000001000900040001&trackingCd=Result_4#,"24,000","19,200",4.7,(180건),160ml 60매 (5.41 fl.oz.) * 2개입,"정제수@글리세린@다이프로필렌글라이콜@프로판다이올@1,2-헥산다이올@서양민들레꽃/잎/줄기추출물@소듐시트레이트@에틸헥실글리세린@시트릭애씨드@부틸렌글라이콜@다이소듐이디티에이@셀룰로오스검@다이포타슘글리시리제이트@편백수@폴리글루타믹애씨드@소듐하이알루로네이트@소듐하이알루로네이트크로스폴리머@포타슘하이알루로네이트@하이드록시프로필트라이모늄하이알루로네이트@하이드롤라이즈드소듐하이알루로네이트@하이드롤라이즈드하이알루로닉애씨드@하이알루로닉애씨드@펜틸렌글라이콜@소듐아세틸레이티드하이알루로네이트",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018640511ko.jpg?l=ko
[앨리스 소희 PICK][비건수분대왕패드] 제이준 잇 비건 탠지 워터리 패드 50매,제이준,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176334&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=5&dispCatNo=1000001000900040001&trackingCd=Result_5#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176334&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=5&dispCatNo=1000001000900040001&trackingCd=Result_5#,"27,000","11,900",5.0,(83건),[본품] 잇 비건 탠지 워터리 패드 50 Pads (290 ml / 9.81 fl. oz.),"정제수, 부틸렌글라이콜, 글리세레스-26, 글리세린, 베타인, 1,2-헥산다이올, 알란토인, 에틸헥실글리세린, 카프릴릴글라이콜, C12-14알케스-12, 잔탄검, 다이소듐이디티에이, 카보머, 알로에베라잎수, 알지닌, 향료, 글루코노락톤, 로즈마리잎추출물, 레몬밤잎추출물, 라벤더추출물, 타임잎추출물, 애플민트잎추출물, 스피어민트잎추출물, 인도멀구슬나무잎추출물, 바질잎추출물, 오레가노잎추출물, 블루탄지꽃오일 (115.2 ppm)",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017633466ko.jpg?l=ko
메이크프렘 컴포트미 모스카밍 비건 마스크 1매,메이크프렘,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161553&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=6&dispCatNo=1000001000900010001&trackingCd=Result_6#,시트팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000161553&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=6&dispCatNo=1000001000900010001&trackingCd=Result_6#,"3,000","1,500",4.8,(654건),28ml,"아이슬란드이끼추출물(910,635ppm),1,2-헥산다이올,프로판다이올,다이프로필렌글라이콜,글리세린,판테놀,마데카소사이드,베타인,하이드록시아세토페논,헥실렌글라이콜,카보머,알지닌,하이드록시에틸셀룰로오스,다이소듐이디티에이,폴리글리세릴-10라우레이트,폴리글리세릴-10미리스테이트,비터아몬드커넬오일,서양송악잎/줄기추출물,사과추출물,바닐라열매추출물,커먼자스민꽃수,시트릭애씨드,사이클로덱스트린",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016155306ko.jpg?l=ko
빌리프 프라블럼 솔루션 비건 토너 패드 150ml/70매,빌리프,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186812&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=7&dispCatNo=1000001000900040001&trackingCd=Result_7#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186812&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=7&dispCatNo=1000001000900040001&trackingCd=Result_7#,"36,000","29,070",4.8,(75건),150ml/70매,"정제수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 1,2-헥산다이올, 판테놀, 티트리추출물, 토타롤**, 4-터피네올**, 2,3-부탄다이올, 카르니틴, 다이포타슘글리시리제이트, 살리실릭애씨드, 트로메타민, 소듐시트레이트, 시트릭애씨드, 포트마리골드꽃추출물*+, 우엉뿌리추출물+, 라벤더꽃추출물+, 로즈마리잎추출물+, 에키네시아추출물+, 유칼립투스잎추출물, 폴스애플민트잎추출물, 로즈힙열매추출물, 귀리커넬추출물*, 개박하추출물*, 라즈베리잎추출물*, 와일드인디고뿌리추출물*, 별꽃추출물*, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 에틸헥실글리세린, 오렌지껍질오일++, 센티드제라늄꽃오일++, 리모넨, 시트로넬올, 제라니올, 리날룰

*표시: Napiers original formula
+표시: Napiers moisture formula
** 표시: 토타네올™
++표시: 식물 유래 향",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018681201ko.jpg?l=ko
브링그린 티트리 시카 포어 클레이팩 120g,브링그린,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000178823&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=8&dispCatNo=1000001000900020001&trackingCd=Result_8#,워시오프팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000178823&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=8&dispCatNo=1000001000900020001&trackingCd=Result_8#,"19,000","12,920",4.7,"(4,601건)",■ 120g,"정제수, 카올린, 다이프로필렌글라이콜, 병풀추출물, 티트리추출물, 벤토나이트, 베타인, 변성알코올, 실리카, 1,2-헥산다이올, 폴리글리세릴-4카프레이트, 코코-글루코사이드, 셀룰로오스, 티트리꽃/잎/줄기추출물, 소듐하이알루로네이트, 칼라민, 잔탄검, 클로렐라 불가리스가루, 글루코놀락톤, 트라이에톡시카프릴릴실레인, 일라이트, 몬모릴로나이트, 마니쿠아강클레이, 캐나다콜로이달클레이, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 헥토라이트, 하이드록시아세토페논, 에틸헥실글리세린",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017882305ko.jpg?l=ko
[정해인 PICK] 더마티르 순 로즈마리 에센스 패드 70매,더마티르,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183409&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=9&dispCatNo=1000001000900040001&trackingCd=Result_9#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183409&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=9&dispCatNo=1000001000900040001&trackingCd=Result_9#,"29,000","19,580",4.7,(102건),150ml / 5.07 fl.oz(70매),로즈마리추출물(100%),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0018/A00000018340915ko.jpg?l=ko
코스알엑스 퓨어핏 시카 카밍 트루 시트 마스크 10매입,코스알엑스,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150232&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=10&dispCatNo=1000001000900010001&trackingCd=Result_10#,시트팩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150232&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=10&dispCatNo=1000001000900010001&trackingCd=Result_10#,"40,000","9,900",4.8,"(1,173건)",21 mL * 10매,"정제수, 부틸렌글라이콜, 글리세린, 에탄올, 베타인, 병풀추출물, 잔탄검, 모란뿌리추출물, 1,2-헥산다이올, 폴리글리세릴-10라우레이트, 마트리카리아꽃추출물, 글리세릴카프릴레이트, 판테놀, 에틸헥실글리세린, 다이소듐이디티에이, 유칼립투스잎오일, 병풀잎추출물, 티트리잎오일, 하이드로제네이티드포스파티딜콜린, 다이에틸헥실소듐설포석시네이트, 카프릴릭/카프릭트라이글리세라이드, 수크로오스스테아레이트, 판토락톤, 다이프로필렌글라이콜, 아시아티코사이드, 아시아틱애씨드, 마데카식애씨드, 콜레스테롤, 마데카소사이드, 병풀뿌리추출물",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015023204ko.jpg?l=ko
[피지쓱싹] 스킨푸드 미나리 클리어 패드 60매,스킨푸드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163605&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=11&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163605&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=11&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,"26,000","17,290",4.7,"(1,902건)", 250g (60매),"정제수, 미나리추출물(15 %), 부틸렌글라이콜, 1,2-헥산다이올, 다이프로필렌글라이콜, 유자추출물, 판테놀(0.5 %), 피피지-13-데실테트라데세스-24, 베타인, 에틸헥실글리세린, 무화과추출물, 알란토인, 글리세린, 프로판다이올, 다이페닐다이메티콘, 트라이에틸헥사노인, 카프릴로일살리실릭애씨드, 병풀추출물, 소듐시트레이트, 살비아잎추출물, 마트리카리아추출물, 다이포타슘글리시리제이트, 소듐파이테이트, 폴리글리세릴-10올리에이트, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 포스포리피드, 도금양열매추출물, 유칼립투스잎오일, 류코노스톡/무발효여과물, 베르가모트오일, 해바라기씨오일, 판토테닉애씨드(5,000 ppb), 살비아오일, 클레리오일, 수크로오스",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016360512ko.jpg?l=ko
더랩바이블랑두 그린 플라보노이드 진정 패드 리필 기획 (90+90매 리필),더랩바이블랑두,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167155&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=12&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167155&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=12&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,"45,000","28,410",4.8,"(5,644건)",90매+90매 리필,"정제수, 다이프로필렌글라이콜, 글리세린, 프로판다이올, 귤껍질추출물, 글루코실헤스페리딘, 부틸렌글라이콜, 사과추출물, 포도추출물, 소듐하이알루로네이트, 헥실렌글라이콜, 하이드록시아세토페논, 알란토인, 잔탄검, 카보머, 알지닌, 1,2-헥산다이올, 다이포타슘글리시리제이트, 다이소듐이디티에이",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016715515ko.jpg?l=ko
라운드랩 자작나무 수분 패드 (본품80매+10매 추가 증정),라운드랩,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000160791&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=13&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,패드,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000160791&t_page=%ED%86%B5%ED%95%A9%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC%ED%8E%98%EC%9D%B4%EC%A7%80&t_click=%EA%B2%80%EC%83%89%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_search_name=%EB%B9%84%EA%B1%B4&t_number=13&dispCatNo=1000001000900040001&trackingCd=Result_11_30#,"25,000","15,750",4.8,"(4,994건)",[본품] 자작나무 수분 패드 80매+[증정품] 자작나무 수분 패드 10매,"정제수, 다이프로필렌글라이콜, 글리세린, 자작나무수액, 자일리틸글루코사이드, 안하이드로자일리톨, 자일리톨, 글루코오스, 다이포타슘글리시리제이트, 소듐하이알루로네이트, 판테놀, 글리세릴글루코사이드, 글리세릴카프릴레이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 아스코빅애씨드, 알란토인, 1,2-헥산다이올, 알지닌, 헥실렌글라이콜, 하이드록시아세토페논, 다이소듐이디티에이, 잔탄검, 카보머",https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016079125ko.jpg?l=ko
